percentage,n_points,sample_path,bottleneck_h0,bottleneck_h1,wasserstein_h0,wasserstein_h1,normalized_bottleneck_h0,normalized_bottleneck_h1,normalized_wasserstein_h0,normalized_wasserstein_h1
80,776,states/NC/samples/fps__pct80.csv,1.304889996956549e-06,3.764584123001925e-06,9.732696000156301e-06,2.347355191546519e-05,9.580201740513112e-05,0.00018658003340040694,3.6429431205064575e-05,0.0001742964246514964
82,795,states/NC/samples/fps__pct82.csv,3.762082047677147e-07,2.429282916979875e-06,3.0140688750770884e-06,7.674585823338923e-06,2.762033969543095e-05,0.0001203999360831686,1.1281644338853676e-05,5.698553310152193e-05
84,815,states/NC/samples/fps__pct84.csv,9.783386443915657e-09,5.872107715750116e-07,4.867825004985476e-08,1.409401399743979e-06,7.182736940026841e-07,2.91032958206758e-05,1.822024402432416e-07,1.0465123717060683e-05
86,834,states/NC/samples/fps__pct86.csv,0.0,0.0,0.0,1.468941072237242e-13,0.0,0.0,0.0,1.090721923280833e-12
88,854,states/NC/samples/fps__pct88.csv,0.0,0.0,0.0,1.4759763034334052e-13,0.0,0.0,0.0,1.0959457413399998e-12
90,873,states/NC/samples/fps__pct90.csv,0.0,0.0,0.0,1.469568876117088e-13,0.0,0.0,0.0,1.091188081841044e-12
92,892,states/NC/samples/fps__pct92.csv,0.0,0.0,0.0,1.4428563409093494e-13,0.0,0.0,0.0,1.071353421126495e-12
94,912,states/NC/samples/fps__pct94.csv,0.0,0.0,0.0,1.4812528493856072e-13,0.0,0.0,0.0,1.0998636958842892e-12
96,931,states/NC/samples/fps__pct96.csv,0.0,0.0,0.0,1.4391597792117718e-13,0.0,0.0,0.0,1.0686086405764029e-12
98,951,states/NC/samples/fps__pct98.csv,0.0,0.0,0.0,1.472804916986202e-13,0.0,0.0,0.0,1.0935909152747906e-12
100,970,states/NC/samples/fps__pct100.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
