percentage,n_points,sample_path,bottleneck_h0,bottleneck_h1,wasserstein_h0,wasserstein_h1,normalized_bottleneck_h0,normalized_bottleneck_h1,normalized_wasserstein_h0,normalized_wasserstein_h1
68,487,counties/NC/Mecklenburg/samples/fps__pct68.csv,3.6322636259763736e-06,1.0697512716822069e-05,7.311362924933926e-05,9.401889627683553e-05,0.005964757245135739,0.021851835212709555,0.004268296868365489,0.014263698488502842
69,494,counties/NC/Mecklenburg/samples/fps__pct69.csv,3.6322636259763736e-06,1.0697512716822069e-05,6.456538062426723e-05,8.566854315748086e-05,0.005964757245135739,0.021851835212709555,0.0037692590937260326,0.012996858269316503
70,501,counties/NC/Mecklenburg/samples/fps__pct70.csv,3.6322636259763736e-06,7.894421149312543e-06,6.034695762427346e-05,6.982203635588251e-05,0.005964757245135739,0.016125953258577106,0.003522991990517268,0.010592769260991291
71,508,counties/NC/Mecklenburg/samples/fps__pct71.csv,3.6322636259763736e-06,7.894421149312543e-06,5.123919837444106e-05,6.838692294380274e-05,0.005964757245135739,0.016125953258577106,0.0029912905733804934,0.01037504680500288
72,516,counties/NC/Mecklenburg/samples/fps__pct72.csv,3.6322636259763736e-06,7.894421149312543e-06,3.9850907499812384e-05,5.8512034719475624e-05,0.005964757245135739,0.016125953258577106,0.0023264541157284866,0.00887691787755053
73,523,counties/NC/Mecklenburg/samples/fps__pct73.csv,3.6322636259763736e-06,7.894421149312543e-06,3.3242941124746424e-05,4.533755106372004e-05,0.005964757245135739,0.016125953258577106,0.0019406879805422294,0.0068782041077771515
74,530,counties/NC/Mecklenburg/samples/fps__pct74.csv,2.149707043945201e-06,7.093537844309821e-06,2.4803808249839222e-05,4.042195102270442e-05,0.0035301624512027847,0.014489986985967833,0.0014480202687692952,0.006132453629398116
75,537,counties/NC/Mecklenburg/samples/fps__pct75.csv,2.149707043945201e-06,7.093537844309821e-06,1.650083087467238e-05,3.462587800649213e-05,0.0035301624512027847,0.014489986985967833,0.0009633011720373487,0.005253125736873509
76,544,counties/NC/Mecklenburg/samples/fps__pct76.csv,1.306502987914971e-06,3.7469897484055915e-06,1.1608491624735394e-05,2.6554849408459168e-05,0.002145486662153416,0.007653985061136235,0.0006776915461183028,0.004028662113354137
77,551,counties/NC/Mecklenburg/samples/fps__pct77.csv,1.306502987914971e-06,3.7469897484055915e-06,9.337037374950093e-06,2.2211232926395986e-05,0.002145486662153416,0.007653985061136235,0.0005450864332202627,0.003369687818788786
